batch_id,run_id,condition,outer_fold,seed,initialization_seed,shared_initialization_sha256,paired_plan_sha256,epoch,epoch_1based,logical_microbatches,successful_optimizer_steps_total,mean_loss,mean_partial_bce,mean_partial_dice_fp32,labelled_voxels_seen,foreground_voxels_seen,zero_label_microbatches,foreground_centered,background_centered,uniform_crop,amp_overflow_events,amp_retry_attempts,amp_scale_min,amp_scale_max,amp_scale_end,mean_preclip_grad_norm,max_preclip_grad_norm,learning_rate_end,epoch_seconds,peak_allocated_gb,peak_reserved_gb
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,4,5,120,300,0.60927962915351,0.3781145165363948,0.23116511553525926,8423,4451,1,61,29,30,0,0,256.0,256.0,256.0,6.430522151788076,17.880535125732422,0.0002944932171711482,26.03607868600011,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,5,6,120,360,0.6211702077959974,0.36971472459845245,0.25145547837018967,7803,3944,0,57,32,31,0,0,256.0,256.0,256.0,6.819605147838592,46.97934341430664,0.000290733453407337,26.04760154199903,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,6,7,120,420,0.6156950812165936,0.3521329409132401,0.263562140862147,8299,4151,1,48,38,34,0,0,256.0,256.0,256.0,6.251602733135224,26.635250091552734,0.0002860390438077423,25.917232105999574,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,7,8,120,480,0.5474146652649021,0.3284761284160292,0.21893854240576427,7571,3860,0,66,25,29,0,0,256.0,256.0,256.0,5.529407666126887,15.732309341430664,0.00028044150098859483,25.941373056000884,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,8,9,120,540,0.4680237028398551,0.2717194150784053,0.1963042880098025,7717,3836,0,64,34,22,0,0,256.0,256.0,256.0,4.839446989695231,18.9488468170166,0.0002739784001156218,26.017533012000058,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,9,10,120,600,0.5059782043875506,0.2841083199639494,0.22186988194783527,7969,4004,0,54,40,26,0,0,256.0,256.0,256.0,5.795931196212768,16.060222625732422,0.0002666931266696063,25.831009318000724,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,10,11,120,660,0.46922356424232325,0.27547269529507806,0.1937508707245191,8181,4129,0,75,24,21,0,0,256.0,256.0,256.0,6.354715971151988,40.490570068359375,0.0002586345852084849,25.898730943999908,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,11,12,120,720,0.4258961463153052,0.26011767264377944,0.16577847301959991,8114,4078,0,59,37,24,0,0,256.0,256.0,256.0,6.635194321473439,34.018402099609375,0.0002498568710810032,25.92220803700002,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,12,13,120,780,0.4195548858183126,0.24423015375311177,0.17532473256190617,7815,3970,1,64,25,31,0,0,256.0,256.0,256.0,5.738003794352213,21.906248092651367,0.0002404189072956492,25.86496862199965,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,13,14,120,840,0.3343066248150232,0.18653344402555377,0.1477731794118881,7693,3951,1,59,31,30,0,0,256.0,256.0,256.0,4.671985767285029,16.4576473236084,0.00023038404898248976,25.93150540700117,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,14,15,120,900,0.38053929167049366,0.2141775602381591,0.16636173327763876,7718,3868,0,61,36,23,0,0,256.0,256.0,256.0,5.572168299555779,28.21452522277832,0.00021981965810307605,25.90080304299954,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,15,16,120,960,0.3073533339542337,0.18153977098021035,0.1258135641614596,8069,4230,0,71,21,28,0,0,256.0,256.0,256.0,5.71351057489713,25.984556198120117,0.00020879665126330557,25.900577128000805,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,16,17,120,1020,0.28699105863148966,0.14104998935072216,0.14594107021888097,7889,3942,0,66,29,25,0,0,256.0,256.0,256.0,4.250752456982931,10.906631469726562,0.00019738902366467966,25.832563478999873,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,17,18,120,1080,0.27884272375764946,0.15543118024555344,0.1234115426739057,8312,4191,0,62,23,35,0,0,256.0,256.0,256.0,5.236014431715011,24.26254653930664,0.00018567335238957547,25.852725648999694,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,18,19,120,1140,0.3627448987264264,0.23000384080623917,0.1327410578727722,7932,4116,0,61,26,33,0,0,256.0,256.0,256.0,6.8433810313542685,68.08574676513672,0.0001737282823548769,25.862196752999807,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,19,20,120,1200,0.27637143922050506,0.15601405997886103,0.12035737882057826,7899,3943,0,58,38,24,0,0,256.0,256.0,256.0,5.212496948242188,19.792922973632812,0.00016163399838465363,25.872306870000102,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,20,21,120,1260,0.24752128170997215,0.12153790659164466,0.1259833758076032,7814,4007,0,64,30,26,0,0,256.0,256.0,256.0,4.414916749298572,19.985868453979492,0.00014947168694575625,25.81810400500035,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,21,22,120,1320,0.18906468350614886,0.09737957098162345,0.09168511281410853,8142,4025,0,63,29,28,0,0,256.0,256.0,256.0,3.959678266197443,17.960594177246094,0.0001373229911595876,25.850749575998634,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,22,23,120,1380,0.18724362347614562,0.08302555070088904,0.10421807219584783,7896,3936,0,66,31,23,0,0,256.0,256.0,256.0,3.663927558561166,11.635126113891602,0.00012526946274844474,25.737659250000434,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,23,24,120,1440,0.2215418182585078,0.08931719204792898,0.13222462485233943,8181,4061,0,50,37,33,0,0,256.0,256.0,256.0,4.613800247013569,25.944000244140625,0.00011339201459540494,25.78209084000082,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,24,25,120,1500,0.16022314512485422,0.07987846745856472,0.08034467796484629,8050,4073,0,61,23,36,0,0,256.0,256.0,256.0,4.246865932270884,32.5141716003418,0.00010177037759260854,25.780681488000482,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,25,26,120,1560,0.2092275992744059,0.08078157745027663,0.1284460206826528,8241,4114,2,55,28,37,0,0,256.0,256.0,256.0,4.96292147487402,14.948467254638672,9.048256542400759e-05,25.826650323999274,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,26,27,120,1620,0.14421770717623683,0.07224461589912987,0.07197309235731761,8189,4223,0,59,37,24,0,0,256.0,256.0,256.0,4.481932604064544,45.26700210571289,7.960435087538242e-05,25.80423644399889,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,27,28,120,1680,0.13397021057462552,0.05063586741647062,0.08333434363206228,8060,3947,1,55,28,37,0,0,256.0,256.0,256.0,3.2092153896888096,14.614859580993652,6.920875718705205e-05,25.812011266998525,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,28,29,120,1740,0.16660838895492514,0.06563415127939151,0.10097423891226451,7981,4069,0,57,32,31,0,0,256.0,256.0,256.0,4.408979753777385,59.35896682739258,5.936556786372413e-05,25.717769884999143,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,29,30,120,1800,0.1234433787659026,0.056526217359108656,0.06691716065009436,8076,4037,0,57,29,34,0,0,256.0,256.0,256.0,3.647838093402485,24.86590003967285,5.014085823202989e-05,25.697478296000554,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,30,31,120,1860,0.11461952748334928,0.036616566173446094,0.0780029609799385,7973,4156,1,58,23,39,0,0,256.0,256.0,256.0,2.5415994080404443,12.843859672546387,4.159655189030408e-05,25.580357748000097,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,31,32,120,1920,0.13189183694169818,0.04796469213445865,0.08392714460690816,7940,4162,0,65,27,28,0,0,256.0,256.0,256.0,3.150903249407808,34.28242874145508,3.379000502807257e-05,25.621199613999124,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,32,33,120,1980,0.12594991953325613,0.050307703993166794,0.07564221570889156,8323,4110,0,70,30,20,0,0,256.0,256.0,256.0,3.223529683922728,18.20219612121582,2.6773621405624713e-05,25.62535066899909,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,33,34,120,2040,0.150914035476823,0.04118887717816809,0.10972515692313513,7890,3924,0,57,32,31,0,0,256.0,256.0,256.0,2.9309360985954602,10.445781707763672,2.059450057823627e-05,25.7283336219989,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,34,35,120,2100,0.13459768209297635,0.03225817252762227,0.10233951111634572,8166,4014,0,53,34,33,0,0,256.0,256.0,256.0,2.2490941987062496,11.93245792388916,1.5294121726440254e-05,25.766062826000052,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,35,36,120,2160,0.13068875902875637,0.05557633385415102,0.0751124252875646,8435,4139,0,64,34,22,0,0,256.0,256.0,256.0,3.7626258434106905,24.902482986450195,1.0908065214729997e-05,25.742590222998842,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,36,37,120,2220,0.13047360251559892,0.057597749593567914,0.07287585337956747,8129,4150,0,57,32,31,0,0,256.0,256.0,256.0,5.286321987335881,58.054630279541016,7.465773747813819e-06,25.709672531998876,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,37,38,120,2280,0.10574709286053122,0.03103226973002696,0.07471482108036677,8202,4361,0,71,26,23,0,0,256.0,256.0,256.0,2.1282493682578205,16.957752227783203,4.990354727730315e-06,25.7065004269989,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,38,39,120,2340,0.13764352327101126,0.03338646869500129,0.10425705264012018,8034,4060,0,53,27,40,0,0,256.0,256.0,256.0,2.6379752611741423,14.07622241973877,3.498425138561358e-06,25.79575573800139,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,39,40,120,2400,0.10533370665525581,0.0301314449204483,0.07520226091146469,8151,4384,0,58,27,35,0,0,256.0,256.0,256.0,2.0746772357573113,9.642230033874512,3e-06,25.693651622999823,1.3347759246826172,1.408203125
